block_id,iK,idF,K,F,F_hopf,dF_offset,ok,label,meanV,stdV,tstd,maxV,area_frac,npeaks,seconds
0,0,94,0.006,0.002856656718890462,0.0005546567188904616,0.002302,1,2,0.3134292627447668,7.904444881446955e-17,1.110223024625157e-16,0.3134292627447669,1,7756,10.1663
0,0,95,0.006,0.002889656718890462,0.0005546567188904616,0.002335,1,2,0.315911249770123,1.015778229795163e-16,1.110223024625157e-16,0.3159112497701232,1,7934,10.1634
0,0,96,0.006,0.002922656718890462,0.0005546567188904616,0.002368,1,2,0.3183746099267719,1.056521737063527e-16,1.110223024625157e-16,0.318374609926772,1,7622,10.2246
0,0,97,0.006,0.002955656718890462,0.0005546567188904616,0.002401,1,2,0.3208195496231037,1.543689162801132e-16,2.220446049250313e-16,0.320819549623104,1,7674,10.1522
0,0,98,0.006,0.002988656718890462,0.0005546567188904616,0.002434,1,2,0.32324627221264,9.673923085163773e-17,1.665334536937735e-16,0.32324627221264,1,8322,10.1586
0,0,99,0.006,0.003021656718890462,0.0005546567188904616,0.002467,1,2,0.3256549780512284,7.920412293090338e-17,1.665334536937735e-16,0.3256549780512287,1,8214,10.1802
0,0,100,0.006,0.003054656718890462,0.0005546567188904616,0.0025,1,2,0.3280458645529024,1.031880483764329e-16,1.665334536937735e-16,0.3280458645529024,1,7904,10.1526
0,1,8,0.006075714285714286,2.991403448093961e-05,0.0005659140344809396,-0.000536,1,7,1.522228187409169e-53,1.16247760564038e-56,2.928684500170322e-46,1.524551688839905e-53,0,0,10.159
0,1,9,0.006075714285714286,6.291403448093966e-05,0.0005659140344809396,-0.000503,1,7,9.078741953742229e-54,6.990538581755693e-57,1.927593592509956e-46,9.092714305764036e-54,0,0,10.1641
0,1,10,0.006075714285714286,9.591403448093959e-05,0.0005659140344809396,-0.00047,1,7,5.459848745183586e-54,4.240307938202938e-57,1.27930122526142e-46,5.468324078519723e-54,0,0,10.1671
0,1,11,0.006075714285714286,0.0001289140344809396,0.0005659140344809396,-0.000437,1,7,3.315092985296072e-54,2.597964596288377e-57,8.572267429534239e-47,3.32028568371735e-54,0,0,10.2192
0,1,12,0.006075714285714286,0.0001619140344809396,0.0005659140344809396,-0.000404,1,7,2.035442237086805e-54,1.610480326977613e-57,5.808606040469645e-47,2.038661198294147e-54,0,0,10.1519
0,1,13,0.006075714285714286,0.0001949140344809396,0.0005659140344809396,-0.000371,1,7,1.266324278481269e-54,1.012292580212078e-57,3.988196315407155e-47,1.26834760874501e-54,0,0,10.1375
0,1,14,0.006075714285714286,0.0002279140344809397,0.0005659140344809396,-0.000338,1,7,8.003727289305072e-55,6.470188304328704e-58,2.781939010807544e-47,8.016659655627413e-55,0,0,10.1524
0,1,15,0.006075714285714286,0.0002609140344809396,0.0005659140344809396,-0.000305,1,7,5.15729038992191e-55,4.221283642068204e-58,1.978362495490345e-47,5.165727736778152e-55,0,0,10.1653
0,1,16,0.006075714285714286,0.0002939140344809396,0.0005659140344809396,-0.000272,1,7,3.404347187325756e-55,2.826149889375686e-58,1.441293038241363e-47,3.409995994796982e-55,0,0,10.1713
0,1,17,0.006075714285714286,0.0003269140344809397,0.0005659140344809396,-0.000239,1,7,2.318231877458876e-55,1.956700232125946e-58,1.083214930841176e-47,2.322142861074146e-55,0,0,10.1519
0,1,18,0.006075714285714286,0.0003599140344809396,0.0005659140344809396,-0.000206,1,7,1.645894161725545e-55,1.417762942575048e-58,8.48797539830821e-48,1.648727936517835e-55,0,0,10.119
0,1,19,0.006075714285714286,0.0003929140344809397,0.0005659140344809396,-0.000173,1,7,1.23977506934665e-55,1.096633876055182e-58,7.056585964176723e-48,1.241966982252748e-55,0,0,10.1269
0,1,20,0.006075714285714286,0.0004259140344809396,0.0005659140344809396,-0.00014,1,7,1.022989085649421e-55,9.398635933909983e-59,6.426541542963144e-48,1.024867651728529e-55,0,0,10.1835
0,1,21,0.006075714285714286,0.0004589140344809396,0.0005659140344809396,-0.000107,1,7,9.918529858864775e-56,9.709257542117596e-59,6.877224810217387e-48,9.937936432954776e-56,0,0,10.1643
0,1,22,0.006075714285714286,0.0004919140344809397,0.0005659140344809396,-7.399999999999996e-05,1,7,1.407428291877247e-55,1.595823377785371e-58,1.077101847686131e-47,1.410618070054172e-55,0,0,10.1579
0,1,23,0.006075714285714286,0.0005249140344809396,0.0005659140344809396,-4.100000000000002e-05,1,0,0.04103955669914448,0.00464404896649873,0.04244272028018464,0.04991961004115661,0,0,10.1492
0,1,24,0.006075714285714286,0.0005579140344809397,0.0005659140344809396,-7.999999999999978e-06,1,0,0.05263827710945387,8.072041115950505e-09,0.02337392336172891,0.05263829324677817,0,0,10.1336
