K,F,F_Hopf,DeltaF_Ffront_minus_FHopf,iK
0.01561571428571429,0.002719607108203861,0.0026781071082038616,4.149999999999944e-05,127
0.01569142857142857,0.002741816190321905,0.0027003161903219053,4.149999999999987e-05,128
0.01576714285714285,0.002764112450995247,0.0027226124509952473,4.149999999999987e-05,129
0.01584285714285714,0.0027864959656837,0.002744995965683686,4.150000000001418e-05,130
0.01591857142857143,0.002808966810943114,0.0027674668109431075,4.1500000000006376e-05,131
0.01599428571428571,0.002831525064422018,0.002790025064422004,4.150000000001418e-05,132
0.01607,0.002854170804858121,0.002812670804858121,4.1500000000000304e-05,133
0.01614571428571428,0.002876904112075175,0.0028354041120751683,4.150000000000681e-05,134
0.01622142857142857,0.002899725066979754,0.002858225066979754,4.149999999999987e-05,135
0.01629714285714286,0.002922633751558358,0.002881133751558372,4.149999999998599e-05,136
0.01637285714285714,0.002945630248874544,0.002904130248874544,4.1500000000000304e-05,137
0.01644857142857143,0.002968714643066105,0.0029272146430661047,4.1500000000000304e-05,138
0.01652428571428571,0.002991887019342554,0.0029503870193425333,4.150000000002069e-05,139
0.0166,0.003015147463982563,0.0029736474639825636,4.149999999999944e-05,140
0.01667571428571429,0.003038496064331618,0.002996996064331632,4.149999999998599e-05,141
0.01675142857142857,0.003061932908799761,0.003020432908799761,4.149999999999987e-05,142
0.01682714285714286,0.003085458086859408,0.003043958086859401,4.150000000000681e-05,143
0.01690285714285714,0.0031090716890433065,0.0030675716890432997,4.150000000000681e-05,144
0.01697857142857143,0.003132773806942671,0.003091273806942671,4.149999999999987e-05,145
0.01705428571428572,0.003156564533205307,0.0031150645332053,4.150000000000681e-05,146
0.01713,0.003180443961533934,0.003138943961533934,4.149999999999987e-05,147
0.01720571428571429,0.003204412186684602,0.0031629121866845952,4.150000000000681e-05,148
0.01728142857142857,0.003228469304465104,0.0031869693044651037,4.1500000000000304e-05,149
0.01735714285714286,0.003252615411733738,0.003211115411733724,4.150000000001418e-05,150
0.01743285714285714,0.0032768506063978672,0.0032353506063978743,4.149999999999293e-05,151
0.01750857142857143,0.003301174987412822,0.0032596749874128222,4.149999999999987e-05,152
0.01758428571428571,0.003358588654780817,0.0032840886547808104,7.450000000000642e-05,153
0.01766,0.003383091709549856,0.003308591709549849,7.450000000000685e-05,154
0.01773571428571429,0.00340768425381298,0.0033331842538129736,7.450000000000642e-05,155
0.01781142857142857,0.003432366390707398,0.003357866390707412,7.449999999998604e-05,156
0.01788714285714286,0.003457138224413814,0.0033826382244138142,7.449999999999991e-05,157
0.01796285714285714,0.003481999860155767,0.0034074998601557674,7.449999999999948e-05,158
0.01803857142857143,0.003506951404199219,0.003432451404199212,7.450000000000729e-05,159
0.01811428571428571,0.003531992963852032,0.0034574929638520463,7.44999999999856e-05,160
0.01819,0.003557124647463732,0.003482624647463725,7.450000000000685e-05,161
0.01826571428571429,0.003582346564425175,0.0035078465644251683,7.450000000000685e-05,162
0.01834142857142857,0.003607658825168504,0.0035331588251685045,7.449999999999948e-05,163
0.01841714285714286,0.00363306154116705,0.0035585615411670643,7.44999999999856e-05,164
0.01849285714285714,0.003658554824935325,0.0035840548249353107,7.450000000001422e-05,165
0.01856857142857143,0.003684138790029145,0.0036096387900291307,7.450000000001422e-05,166
0.01864428571428571,0.003709813551045939,0.0036353135510459184,7.450000000002073e-05,167
0.01872,0.003735579223624873,0.003661079223624873,7.449999999999991e-05,168
0.01879571428571428,0.003761435924447354,0.003686935924447368,7.449999999998604e-05,169
0.01887142857142857,0.003787383771237456,0.00371288377123747,7.449999999998604e-05,170
0.01894714285714286,0.00381342288276241,0.0037389228827624105,7.449999999999948e-05,171
0.01902285714285714,0.003839553378833281,0.0037650533788332954,7.44999999999856e-05,172
0.01909857142857143,0.003865775380305693,0.0037912753803056934,7.449999999999948e-05,173
0.01917428571428571,0.003892089009080517,0.0038175890090805242,7.449999999999297e-05,174
0.01925,0.003918494388104899,0.003843994388104899,7.449999999999991e-05,175
0.01932571428571429,0.003944991641373069,0.0038704916413730556,7.450000000001379e-05,176
