mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,n_contour_segments,Z_min,Z_max,Z_span,zero_fraction_absZ_le_tol,skipped_flag
208,7,14,0.24667683023477741,0.060849458574677197,-1,-1,1,0,0,-0.11005713502396906,-0.0097359133719483459,0.10032122165202072,0,2
208,7,14,0.24667683023477741,0.060849458574677197,-1,-1,3,1,1,-0.056472822719832838,0.069285993219981856,0.12575881593981469,0,0
209,14,7,0.24667683023477741,0.060849458574677197,1,1,1,0,1,-0.20133994409099168,0.11751784303009673,0.31885778712108842,0,0
209,14,7,0.24667683023477741,0.060849458574677197,1,1,3,1,1,-1.0144704433254312,0.069285993219981856,1.0837564365454131,0,0
209,14,7,0.24667683023477741,0.060849458574677197,1,-1,1,0,4,-1.0095364220174634,0.004741004334482414,1.0142774263519458,0,0
209,14,7,0.24667683023477741,0.060849458574677197,1,-1,3,1,1,-1.0144704433254312,0.069285993219981856,1.0837564365454131,0,0
209,14,7,0.24667683023477741,0.060849458574677197,-1,1,1,0,1,-0.0048145877733657711,0.11751784303009673,0.1223324308034625,0,0
209,14,7,0.24667683023477741,0.060849458574677197,-1,1,3,1,1,-0.056472822719832838,0.069285993219981856,0.12575881593981469,0,0
209,14,7,0.24667683023477741,0.060849458574677197,-1,-1,1,0,0,-0.11005713502396906,-0.0097359133719483459,0.10032122165202072,0,2
209,14,7,0.24667683023477741,0.060849458574677197,-1,-1,3,1,1,-0.056472822719832838,0.069285993219981856,0.12575881593981469,0,0
210,5,15,0.249081809965922,0.062041748055899675,1,1,1,0,1,-0.20116794475187022,0.11741804031431859,0.31858598506618879,0,0
210,5,15,0.249081809965922,0.062041748055899675,1,1,3,1,1,-1.0147565928009246,0.068999843744488448,1.0837564365454131,0,0
210,5,15,0.249081809965922,0.062041748055899675,1,-1,1,0,2,-1.0097272009398133,0.0045439977631312285,1.0142711987029445,0,0
210,5,15,0.249081809965922,0.062041748055899675,1,-1,3,1,1,-1.0147565928009246,0.068999843744488448,1.0837564365454131,0,0
210,5,15,0.249081809965922,0.062041748055899675,-1,1,1,0,1,-0.0049099709318635686,0.11741804031431859,0.12232801124618216,0,0
210,5,15,0.249081809965922,0.062041748055899675,-1,1,3,1,1,-0.056758972195326232,0.068999843744488448,0.12575881593981469,0,0
210,5,15,0.249081809965922,0.062041748055899675,-1,-1,1,0,0,-0.11025402276734014,-0.0099266796889439443,0.10032734307839619,0,2
210,5,15,0.249081809965922,0.062041748055899675,-1,-1,3,1,1,-0.056758972195326232,0.068999843744488448,0.12575881593981469,0,0
211,15,5,0.249081809965922,0.062041748055899675,1,1,1,0,1,-0.20116794475187022,0.11741804031431859,0.31858598506618879,0,0
211,15,5,0.249081809965922,0.062041748055899675,1,1,3,1,1,-1.0147565928009246,0.068999843744488448,1.0837564365454131,0,0
211,15,5,0.249081809965922,0.062041748055899675,1,-1,1,0,2,-1.0097272009398133,0.0045439977631312285,1.0142711987029445,0,0
211,15,5,0.249081809965922,0.062041748055899675,1,-1,3,1,1,-1.0147565928009246,0.068999843744488448,1.0837564365454131,0,0
211,15,5,0.249081809965922,0.062041748055899675,-1,1,1,0,1,-0.0049099709318635686,0.11741804031431859,0.12232801124618216,0,0
211,15,5,0.249081809965922,0.062041748055899675,-1,1,3,1,1,-0.056758972195326232,0.068999843744488448,0.12575881593981469,0,0
